Index,Repository,Namespace list,Length,Counted
13,ntent-ad_kafka4net,'kafka4net.Protocols.Requests' 'kafka4net.Metadata' 'kafka4net' 'kafka4net.ConsumerImpl',4,N
14,ntent-ad_kafka4net,'kafka4net.Protocols.Responses' 'kafka4net',2,N
15,ntent-ad_kafka4net,'kafka4net.Protocols.Responses' 'kafka4net' 'kafka4net.ConsumerImpl',3,N
16,ntent-ad_kafka4net,'kafka4net.Utils' 'kafka4net',2,N
17,ntent-ad_kafka4net,'kafka4net.Utils' 'kafka4net' 'kafka4net.Protocols',3,N
1,NuGet_json-ld.net,'JsonLD.Core' 'JsonLD.Impl',2,N
1,NuGet_NuGet.PackageManagement,'NuGet.CommandLine' 'NuGet.Common',2,N
2,NuGet_NuGet.PackageManagement,'NuGet.CommandLine' 'NuGet' 'NuGet.Common',3,N
3,NuGet_NuGet.PackageManagement,'NuGet' 'NuGet.Common',2,N
4,NuGet_NuGet.PackageManagement,'NuGet.CommandLine.Rules' 'NuGet.CommandLine',2,N
5,NuGet_NuGet.PackageManagement,'NuGet.ProjectManagement' 'NuGet.ProjectManagement.Projects',2,N
1,NuGet_NuGet.VisualStudioExtension,'NuGetConsole.Implementation.Console' 'NuGetConsole.Implementation',2,N
2,NuGet_NuGet.VisualStudioExtension,'NuGetConsole.Implementation.PowerConsole' 'NuGetConsole.Implementation',2,N
1,objorke_PropertyTools,'DialogDemos' 'DialogDemos.Properties',2,N
1,oenning_SharpSapRfc,'SharpSapRfc' 'SharpSapRfc.Metadata',2,N
2,oenning_SharpSapRfc,'SharpSapRfc.Structure' 'SharpSapRfc',2,N
1,OfficeDev_PnP,'BusinessApps.HelpDesk' 'BusinessApps.HelpDesk.Helpers',2,N
2,OfficeDev_PnP,'BusinessApps.O365ProjectsApp.Infrastructure' 'BusinessApps.O365ProjectsApp.Infrastructure.MicrosoftGraph',2,N
3,OfficeDev_PnP,'Contoso.Core.BulkDocumentUploader' 'Contoso.Core',2,N
4,OfficeDev_PnP,'Core.ConnectedAngularAppsV2Web' 'Core.ConnectedAngularAppsV2Web.Models',2,N
5,OfficeDev_PnP,'Core.SiteClassification.Common' 'Core.SiteClassification.Common.impl',2,N
6,OfficeDev_PnP,'Office365Api.WebFormsDemo' 'Office365Api.WebFormsDemo.Models',2,N
7,OfficeDev_PnP,'OfficeDevPnP.Core.Framework.Authentication.Events' 'OfficeDevPnP.Core.Framework.Authentication',2,N
8,OfficeDev_PnP,'Provisioning.Common' 'Provisioning.Common.Authentication',2,N
9,OfficeDev_PnP,'Provisioning.Common' 'Provisioning.Common.Authentication' 'Provisioning.Common.Configuration',3,N
10,OfficeDev_PnP,'Provisioning.Common' 'Provisioning.Common.Authentication' 'Provisioning.Common.Configuration' 'Provisioning.Common.Utilities',4,N
11,OfficeDev_PnP,'Provisioning.Common.Authentication' 'Provisioning.Common' 'Provisioning.Common.Utilities',3,N
12,OfficeDev_PnP,'Provisioning.Common.Configuration' 'Provisioning.Common',2,N
13,OfficeDev_PnP,'Provisioning.Common.Data.SiteRequests' 'Provisioning.Common',2,N
14,OfficeDev_PnP,'Provisioning.Common.Data.SiteRequests' 'Provisioning.Common.Configuration' 'Provisioning.Common',3,N
15,OfficeDev_PnP,'Provisioning.Common.Data.SiteUrl' 'Provisioning.Common' 'Provisioning.Common.Utilities',3,N
16,OfficeDev_PnP,'Provisioning.Common.Data.SiteUrl' 'Provisioning.Common' 'Provisioning.Common.Authentication' 'Provisioning.Common.Utilities',4,N
17,OfficeDev_PnP,'Provisioning.Common.Data.Templates' 'Provisioning.Common',2,N
18,OfficeDev_PnP,'Provisioning.Common.Data.Templates' 'Provisioning.Common.Configuration' 'Provisioning.Common',3,N
19,OfficeDev_PnP,'Provisioning.Common.Configuration.Application' 'Provisioning.Common.Configuration',2,N
20,OfficeDev_PnP,'Provisioning.Common.Configuration.Application' 'Provisioning.Common.Configuration' 'Provisioning.Common' 'Provisioning.Common.Authentication',4,N
21,OfficeDev_PnP,'Provisioning.Common.Utilities' 'Provisioning.Common',2,N
22,OfficeDev_PnP,'Provisioning.Extensibility.Providers.Helpers' 'Provisioning.Extensibility.Providers',2,N
1,OmniSharp_omnisharp-server,'OmniSharp.Common' 'OmniSharp.Solution',2,N
2,OmniSharp_omnisharp-server,'OmniSharp.Common' 'OmniSharp.Configuration' 'OmniSharp',3,N
3,OmniSharp_omnisharp-server,'OmniSharp.Common' 'OmniSharp.Configuration' 'OmniSharp' 'OmniSharp.ProjectManipulation.AddReference',4,N
4,OmniSharp_omnisharp-server,'OmniSharp.Configuration' 'OmniSharp',2,N
5,OmniSharp_omnisharp-server,'OmniSharp.Configuration' 'OmniSharp' 'OmniSharp.Common' 'OmniSharp.Solution',4,N
6,OmniSharp_omnisharp-server,'OmniSharp.ProjectManipulation.AddReference' 'OmniSharp.Solution' 'OmniSharp',3,N
7,OmniSharp_omnisharp-server,'OmniSharp.ProjectManipulation.AddReference' 'OmniSharp.Solution' 'OmniSharp.Configuration' 'OmniSharp',4,N
8,OmniSharp_omnisharp-server,'OmniSharp.CodeActions' 'OmniSharp.Refactoring',2,N
9,OmniSharp_omnisharp-server,'OmniSharp.Solution' 'OmniSharp',2,N
10,OmniSharp_omnisharp-server,'OmniSharp.Solution' 'OmniSharp' 'OmniSharp.Common',3,N
1,OmniSharp_OmniSharpServer,'OmniSharp.Common' 'OmniSharp.Solution',2,N
2,OmniSharp_OmniSharpServer,'OmniSharp.Common' 'OmniSharp.Configuration' 'OmniSharp',3,N
3,OmniSharp_OmniSharpServer,'OmniSharp.Common' 'OmniSharp.Configuration' 'OmniSharp' 'OmniSharp.ProjectManipulation.AddReference',4,N
4,OmniSharp_OmniSharpServer,'OmniSharp.Configuration' 'OmniSharp',2,N
5,OmniSharp_OmniSharpServer,'OmniSharp.Configuration' 'OmniSharp' 'OmniSharp.Common' 'OmniSharp.Solution',4,N
6,OmniSharp_OmniSharpServer,'OmniSharp.ProjectManipulation.AddReference' 'OmniSharp.Solution' 'OmniSharp',3,N
7,OmniSharp_OmniSharpServer,'OmniSharp.ProjectManipulation.AddReference' 'OmniSharp.Solution' 'OmniSharp.Configuration' 'OmniSharp',4,N
8,OmniSharp_OmniSharpServer,'OmniSharp.CodeActions' 'OmniSharp.Refactoring',2,N
9,OmniSharp_OmniSharpServer,'OmniSharp.Solution' 'OmniSharp',2,N
10,OmniSharp_OmniSharpServer,'OmniSharp.Solution' 'OmniSharp' 'OmniSharp.Common',3,N
1,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',3,N
2,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',4,N
3,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9',5,N
4,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Anssi' 'Org.BouncyCastle.Asn1.X9',2,N
5,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Anssi' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9',5,N
6,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.BC' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
7,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.BC' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
8,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Cmp' 'Org.BouncyCastle.Asn1.Crmf',2,N
9,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.CryptoPro' 'Org.BouncyCastle.Crypto.Parameters',2,N
10,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.CryptoPro' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',3,N
11,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.CryptoPro' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
12,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.CryptoPro' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
13,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Iana' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
14,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Iana' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
15,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Kisa' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
16,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Kisa' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
17,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Misc' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',3,N
18,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Misc' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
19,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Misc' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
20,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Nist' 'Org.BouncyCastle.Asn1.X9',2,N
21,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Nist' 'Org.BouncyCastle.Asn1.Sec' 'Org.BouncyCastle.Asn1.X9',3,N
22,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Nist' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
23,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Nist' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
24,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Ntt' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
25,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Ntt' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
26,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Oiw' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',3,N
27,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Oiw' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
28,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Oiw' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
29,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Pkcs' 'Org.BouncyCastle.Asn1.X509',2,N
30,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Pkcs' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',3,N
31,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Pkcs' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
32,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Pkcs' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
33,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Sec' 'Org.BouncyCastle.Asn1.X9',2,N
34,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Sec' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',3,N
35,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Sec' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
36,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Sec' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
37,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.TeleTrust' 'Org.BouncyCastle.Asn1.X9',2,N
38,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.TeleTrust' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',3,N
39,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.TeleTrust' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
40,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.TeleTrust' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
41,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Utilities' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.X509',4,N
42,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.Utilities' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.X509',5,N
43,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.X509' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',3,N
44,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.X509' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
45,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.X509' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
46,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',3,N
47,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
48,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Bcpg' 'Org.BouncyCastle.Bcpg.Sig',2,N
49,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Bcpg.Attr' 'Org.BouncyCastle.Bcpg',2,N
50,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters',2,N
51,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',3,N
52,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math',4,N
53,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
54,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Digests' 'Org.BouncyCastle.Crypto.Engines',2,N
55,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Digests' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Engines',3,N
56,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Digests' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',4,N
57,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Engines' 'Org.BouncyCastle.Crypto',2,N
58,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Engines' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Security',3,N
59,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Generators' 'Org.BouncyCastle.Crypto.Parameters',2,N
60,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Generators' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters',3,N
61,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Generators' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',4,N
62,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Modes',3,N
63,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Prng' 'Org.BouncyCastle.Security',2,N
64,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Prng' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Security',3,N
65,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Prng' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',4,N
66,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Prng.Drbg' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Prng',4,N
67,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Prng.Drbg' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Prng',5,N
68,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Agreement' 'Org.BouncyCastle.Security',2,N
69,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Agreement' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Security',3,N
70,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Agreement' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',4,N
71,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Agreement.Kdf' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Security',3,N
72,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Agreement.Kdf' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
73,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Agreement.Kdf' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
74,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.EC' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Generators',4,N
75,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.EC' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Generators',5,N
76,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Encodings' 'Org.BouncyCastle.Security',2,N
77,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Encodings' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Security',3,N
78,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Encodings' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',4,N
79,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Macs' 'Org.BouncyCastle.Crypto.Modes',2,N
80,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Macs' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Modes',3,N
81,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Macs' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Parameters' 'Org.BouncyCastle.Security',4,N
82,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Modes' 'Org.BouncyCastle.Crypto',2,N
83,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Modes' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Crypto.Engines',3,N
84,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Modes.Gcm' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Modes',4,N
85,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Modes.Gcm' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Modes',5,N
86,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Operators' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.X509',3,N
87,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Operators' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.X509',4,N
88,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Operators' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.X509',5,N
89,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Paddings' 'Org.BouncyCastle.Security',2,N
90,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Paddings' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Macs',3,N
91,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Signers' 'Org.BouncyCastle.Security',2,N
92,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Signers' 'Org.BouncyCastle.Crypto' 'Org.BouncyCastle.Security',3,N
93,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Signers' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Security',4,N
94,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Crypto.Signers' 'Org.BouncyCastle.Asn1' 'Org.BouncyCastle.Utilities' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',5,N
95,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',2,N
96,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1',3,N
97,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC' 'Org.BouncyCastle.Math.EC.Endo',2,N
98,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security',3,N
99,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9',4,N
100,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Asn1.Anssi',5,N
101,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Abc' 'Org.BouncyCastle.Math.EC',2,N
102,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Abc' 'Org.BouncyCastle.Math.EC' 'Org.BouncyCastle.Math.EC.Multiplier',3,N
103,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Abc' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Math.EC',4,N
104,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Abc' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Math.EC',5,N
105,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Custom.Djb' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Generators' 'Org.BouncyCastle.Crypto.EC',5,N
106,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Custom.Sec' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Generators' 'Org.BouncyCastle.Crypto.EC',5,N
107,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Endo' 'Org.BouncyCastle.Math.EC' 'Org.BouncyCastle.Math.EC.Multiplier',3,N
108,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Endo' 'Org.BouncyCastle.Math.EC' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.Sec',5,N
109,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Multiplier' 'Org.BouncyCastle.Math.EC',2,N
110,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Multiplier' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto.Generators',4,N
111,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.EC.Multiplier' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Math.EC',5,N
112,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.Field' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9',4,N
113,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.Field' 'Org.BouncyCastle.Math' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Math.EC',5,N
114,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.Raw' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Math.EC',3,N
115,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.Raw' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Math.EC',4,N
116,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Math.Raw' 'Org.BouncyCastle.Security' 'Org.BouncyCastle.Asn1.X9' 'Org.BouncyCastle.Asn1.Anssi' 'Org.BouncyCastle.Math.EC',5,N
117,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Security' 'Org.BouncyCastle.Crypto',2,N
118,onovotny_BouncyCastle-PCL,'Org.BouncyCastle.Pkcs' 'Org.BouncyCastle.Security',2,N
